model,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,isConv,finTol,NSE,R2_test,id,seed
poly,0.7108103582964789,0.7089325034802223,58.92439099598791,378.52253121113404,1.052303248294213e-83,2,-1707.4979425426513,3422.9958850853027,3437.9550567340198,1069401.827108403,308,311,NA,NA,0.7200722872851996,0.723088962504189,1876_s1_m1_r3_other_-6.625_10.375,1
step,0.8029453422977689,0.7997149380731422,48.87902416073012,248.55878288437611,2.7487014495310795e-105,5,-1647.8479043084378,3309.6958086168756,3335.8743590021304,728693.4958860978,305,311,NA,NA,0.8222427727692871,0.822714769363066,1876_s1_m1_r3_other_-6.625_10.375,1
nls,NA,NA,60.36424737206731,NA,NA,NA,-1715.5101211530175,3437.020242306035,3448.2396210425727,1125947.2894860057,309,311,TRUE,4.959901723547714e-6,0.6945504435575612,0.7000092350329505,1876_s1_m1_r3_other_-6.625_10.375,1
lm,0.6592168888506627,0.6581032185527891,64.01753908720674,591.9318222900583,1.6505480177903158e-73,1,-1717.050192318074,3440.100384636148,3451.290683985069,1254063.065099305,306,308,NA,NA,0.6652309626580364,0.6653925014368302,1877_s2_m1_r3_other_-6.625_10.375,1
poly,0.7013539771772848,0.6993956426013981,60.027340837576794,358.1379738749386,9.149601058815024e-81,2,-1696.724158076358,3401.448316152716,3416.36871528461,1099000.9026493374,305,308,NA,NA,0.6992900078364436,0.7002504772232008,1877_s2_m1_r3_other_-6.625_10.375,1
step,0.7472661937429705,0.7422283105617673,55.58646780650528,148.32940083467642,8.172869122091618e-87,6,-1671.0181367728756,3358.036273545751,3387.8770718095398,930046.4763642981,301,308,NA,NA,0.7628626403821074,0.7631034828443262,1877_s2_m1_r3_other_-6.625_10.375,1
nls,NA,NA,63.398612177545246,NA,NA,NA,-1714.0579344977045,3434.115868995409,3445.3061683443298,1229931.5119678692,306,308,TRUE,6.1554991274689705e-6,0.6515258050387638,0.6589701296680872,1877_s2_m1_r3_other_-6.625_10.375,1
lm,0.8050693767123009,0.8044323485316222,48.41723445189334,1263.789265734677,1.1405597995075013e-110,1,-1631.0254042392176,3268.050808478435,3279.241107827356,717333.9491426998,306,308,NA,NA,0.8318838388279945,0.8326210904229883,1878_s3_m1_r3_other_-6.625_10.375,1
poly,0.8402447330848986,0.8391971575641438,43.90341771503611,802.0851160014832,3.364462857085818e-122,2,-1600.3793034001426,3208.758606800285,3223.6790059321793,587890.5765535888,305,308,NA,NA,0.8592352553747775,0.8593922175045362,1878_s3_m1_r3_other_-6.625_10.375,1
step,0.8323355030973624,0.8289933536574428,45.27494840779116,249.0419767457686,1.5233204847302485e-113,6,-1607.8208726060755,3231.641745212151,3261.4825434759396,616996.1069517735,301,308,NA,NA,0.865984848963177,0.8671147456526799,1878_s3_m1_r3_other_-6.625_10.375,1
nls,NA,NA,46.904782038031726,NA,NA,NA,-1621.2506542170013,3248.5013084340026,3259.6916077829233,673217.9248787906,306,308,TRUE,9.268540710798437e-6,0.8351222856973115,0.8383400379135177,1878_s3_m1_r3_other_-6.625_10.375,1
lm,0.6918116471196023,0.6908110355842763,61.150796852149256,691.3888384209289,1.0337000088014587e-80,1,-1714.0040024229918,3434.0080048459836,3445.217721738421,1151741.3463410707,308,310,NA,NA,0.697364187870225,0.6981253315677515,1879_s1_m1_r3_other_-6.625_10.625,1
poly,0.7254805997852017,0.7236921997838024,57.8078345157122,405.65902438914543,6.621583302992009e-87,2,-1696.0721767018956,3400.1443534037912,3415.090642593708,1025915.9395385619,307,310,NA,NA,0.7282512537441312,0.7283379695625589,1879_s1_m1_r3_other_-6.625_10.625,1
step,0.8160911653599866,0.8130663490007759,47.54817719187295,269.79858227589267,1.7483335618940733e-109,5,-1633.9820035493979,3281.9640070987957,3308.12001318115,687292.0628980033,304,310,NA,NA,0.799360291316989,0.8005008481630631,1879_s1_m1_r3_other_-6.625_10.625,1
nls,NA,NA,59.519488026896866,NA,NA,NA,-1705.6218800697297,3417.2437601394595,3428.453477031897,1091111.3921350471,308,310,TRUE,4.704486707525597e-6,0.7061333817351164,0.7072647264737402,1879_s1_m1_r3_other_-6.625_10.625,1
lm,0.6600784608108512,0.6589602978529921,64.48660358047611,590.3240276128537,3.305069113688882e-73,1,-1708.127905652819,3422.255811305638,3433.426566611495,1264190.7005690245,304,306,NA,NA,0.6613970761236281,0.6662442073672749,1880_s2_m1_r3_other_-6.625_10.625,1
poly,0.7116884968459158,0.7097854506204764,59.487624165804746,373.9733104389278,1.476007318328515e-82,2,-1682.9328876782115,3373.865775356423,3388.7601157642325,1072249.5609542872,303,306,NA,NA,0.6913464677576828,0.6963954896944995,1880_s2_m1_r3_other_-6.625_10.625,1
step,0.7513859764266907,0.7455460496984586,55.702108185410445,128.66359654723877,3.5434660310911355e-86,7,-1660.267480512272,3338.534961024544,3372.0472269421152,924612.0071771523,298,306,NA,NA,0.7598997802557702,0.7703348937621226,1880_s2_m1_r3_other_-6.625_10.625,1
nls,NA,NA,63.34181289863571,NA,NA,NA,-1702.6468815725048,3411.2937631450095,3422.4645184508668,1219704.3194308751,304,306,TRUE,7.388914603311259e-6,0.6519039245323888,0.6573195351787627,1880_s2_m1_r3_other_-6.625_10.625,1
lm,0.8183422374139032,0.8177446789843437,47.14190647933349,1369.4765179986134,1.2881492849838413e-114,1,-1612.259584798336,3230.519169596672,3241.689924902529,675597.2413378925,304,306,NA,NA,0.8246180951940826,0.8249315365468661,1881_s3_m1_r3_other_-6.625_10.625,1
poly,0.850896448353127,0.8499122664940718,42.77988702591513,864.57237605448,6.073377181804084e-126,2,-1582.0446170324585,3172.089234064917,3186.9835744727266,554525.9763868687,303,306,NA,NA,0.8726337428821256,0.8735447804450299,1881_s3_m1_r3_other_-6.625_10.625,1
step,0.8472012217413218,0.8436119886949771,43.66854905854148,236.039624845229,1.5107454643744572e-117,7,-1585.790185392566,3189.580370785132,3223.092636702703,568268.7687097166,298,306,NA,NA,0.8481188134714142,0.8484517637210222,1881_s3_m1_r3_other_-6.625_10.625,1
nls,NA,NA,46.47040318387329,NA,NA,NA,-1607.8694883760556,3221.7389767521113,3232.9097320579685,656487.5051098091,304,306,TRUE,6.230174621978687e-6,0.8522562780939344,0.8580416548862573,1881_s3_m1_r3_other_-6.625_10.625,1
lm,0.7102565034794669,0.7093157778414132,58.51696695696741,755.0091915735994,7.605788172744461e-85,1,-1700.355896693067,3406.711793386134,3417.9215102785715,1054664.5099275874,308,310,NA,NA,0.6970001111798395,0.6980955527141919,1882_s1_m1_r3_other_-6.625_10.875,1
poly,0.7436648544935854,0.7419949186922408,55.12964648115352,445.3254154409694,1.7867008637600555e-91,2,-1681.366802298122,3370.733604596244,3385.6798937861604,933058.3217890476,307,310,NA,NA,0.7410950731360917,0.7411719988962568,1882_s1_m1_r3_other_-6.625_10.875,1
step,0.8318747250312415,0.8285455116655235,44.94128719567573,249.87125595413318,3.9175617352241786e-114,6,-1615.9914657925979,3247.9829315851957,3277.8755099650293,611974.9463256747,303,310,NA,NA,0.8028515325307136,0.8049091767641351,1882_s1_m1_r3_other_-6.625_10.875,1
nls,NA,NA,57.305032948309645,NA,NA,NA,-1693.8681265679388,3393.7362531358776,3404.945970028315,1011430.9747717109,308,310,TRUE,2.789670326220023e-6,0.7299233056273373,0.7329990665073459,1882_s1_m1_r3_other_-6.625_10.875,1
lm,0.6634755867896417,0.6623685985882918,63.2439547939695,599.3519948817869,7.16203125522797e-74,1,-1702.173770155024,3410.347540310048,3421.518295615905,1215938.536666424,304,306,NA,NA,0.6727728695783792,0.6795059623767324,1883_s2_m1_r3_other_-6.625_10.875,1
poly,0.7168215791813386,0.714952414687486,58.1107240966476,383.49839275188214,9.707637762722054e-84,2,-1675.7669592062,3359.5339184124,3374.4282588202095,1023187.4452761202,303,306,NA,NA,0.7206819755094231,0.7294274274753663,1883_s2_m1_r3_other_-6.625_10.875,1
step,0.770580740247288,0.7651916972329625,52.74172483083336,142.9902745624571,2.382918943325601e-91,7,-1643.5564807476037,3305.1129614952074,3338.6252274127787,828943.4823631407,298,306,NA,NA,0.7430942804232226,0.7488404179587235,1883_s2_m1_r3_other_-6.625_10.875,1
nls,NA,NA,61.89657226380273,NA,NA,NA,-1695.5841385260478,3397.1682770520956,3408.339032357953,1164680.4400344787,304,306,TRUE,7.508566776246158e-6,0.6813180756167971,0.6984412626632877,1883_s2_m1_r3_other_-6.625_10.875,1
lm,0.8317458744430473,0.8311924069247678,44.71915541248437,1502.7907636362727,1.1134068226839556e-119,1,-1596.1149032953394,3198.229806590679,3209.400561896536,607940.0696850028,304,306,NA,NA,0.8360839634048494,0.8389616796018003,1884_s3_m1_r3_other_-6.625_10.875,1
poly,0.8663410804938657,0.865458843401416,39.923185096887345,981.9821541262488,3.878723452501182e-133,2,-1560.8967037933767,3129.7934075867533,3144.687747994563,482939.7946089394,303,306,NA,NA,0.8860340605462961,0.8895142563586584,1884_s3_m1_r3_other_-6.625_10.875,1
step,0.8508207490030236,0.8488383004847914,42.317352284117575,429.1767181735962,5.6737552050882685e-123,4,-1577.7048908223737,3167.4097816447475,3189.751292256462,539018.2496057714,301,306,NA,NA,0.8685582772070422,0.8723857748959558,1884_s3_m1_r3_other_-6.625_10.875,1
nls,NA,NA,44.359381629569654,NA,NA,NA,-1593.643120981855,3193.28624196371,3204.456997269567,598197.4405215718,304,306,TRUE,3.0317921592007514e-6,0.8652489454854202,0.8752883576147045,1884_s3_m1_r3_other_-6.625_10.875,1
lm,0.6902830261164539,0.6892741760386574,60.327485459314794,684.2275589888474,3.9902846674779324e-80,1,-1704.2831903314789,3414.5663806629577,3425.766404493651,1117297.4890660583,307,309,NA,NA,0.7114267691993701,0.7122769447860742,1885_s1_m1_r3_other_-6.625_11.125,1
poly,0.7311897511979586,0.7294328214672263,56.29425887201203,416.17472708666355,5.072369638921756e-88,2,-1682.3977775635574,3372.7955551271148,3387.7289202347056,969727.3360764261,306,309,NA,NA,0.7468400929729206,0.747612765580274,1885_s1_m1_r3_other_-6.625_11.125,1
step,0.8015963246387143,0.7983223365964489,48.60214648082156,244.8378901482026,3.8735230627389063e-104,5,-1635.4758160575273,3284.9516321150545,3311.0850210533386,715737.0986906005,303,309,NA,NA,0.8316991170002612,0.8363276544627729,1885_s1_m1_r3_other_-6.625_11.125,1
nls,NA,NA,58.35731797378063,NA,NA,NA,-1694.0234491803808,3394.0468983607616,3405.246922191455,1045512.0042555326,307,309,TRUE,4.544813514783536e-6,0.7361680117531086,0.7375571989953511,1885_s1_m1_r3_other_-6.625_11.125,1
lm,0.6322074999591744,0.6309936633253763,65.96376092305532,520.834091142061,8.880568084046381e-68,1,-1709.450141398025,3424.90028279605,3436.061218125872,1318418.979799542,303,305,NA,NA,0.7025327684493863,0.7174919812002108,1886_s2_m1_r3_other_-6.625_11.125,1
poly,0.689748648541351,0.6876940038297044,60.68462300101454,335.70215065969063,1.7732337024791544e-77,2,-1683.5043799794219,3375.0087599588437,3389.8900070652735,1112152.2875701296,302,305,NA,NA,0.7482132512297708,0.7613125765809546,1886_s2_m1_r3_other_-6.625_11.125,1
step,0.7409629088242894,0.7348576575171177,55.91496294008326,121.3648499536629,3.032014189790146e-83,7,-1655.9916232575597,3329.9832465151194,3363.466052504586,928565.4749354926,297,305,NA,NA,0.7732020142957541,0.7804603330158362,1886_s2_m1_r3_other_-6.625_11.125,1
nls,NA,NA,63.94345651448508,NA,NA,NA,-1699.962715806257,3405.925431612514,3417.086366942336,1238895.9861990127,303,305,TRUE,6.625615430500767e-6,0.7005888796887341,0.7082620007158446,1886_s2_m1_r3_other_-6.625_11.125,1
lm,0.8142003542257135,0.8135871540746432,46.88418979199053,1327.788900254907,9.235704194143955e-113,1,-1605.3155162962198,3216.6310325924396,3227.791967922262,666032.557492771,303,305,NA,NA,0.844788401508671,0.8502382465184481,1887_s3_m1_r3_other_-6.625_11.125,1
poly,0.8599328553229058,0.8590052583382892,40.774623070432824,927.0543884728289,1.2496189354642648e-129,2,-1562.2270976651942,3132.4541953303883,3147.335442436818,502096.10573383357,302,305,NA,NA,0.8840015063743218,0.8888787005167765,1887_s3_m1_r3_other_-6.625_11.125,1
step,0.8393230390002075,0.83608793240289625,43.96367221854989,259.44215862864627,3.8912825065736153e-115,6,-1583.1613801444753,3182.3227602889506,3212.0852545018097,575975.7335321484,298,305,NA,NA,0.8668719177394184,0.8728445134097027,1887_s3_m1_r3_other_-6.625_11.125,1
nls,NA,NA,44.57214038299006,NA,NA,NA,-1589.8912072061132,3185.7824144122264,3196.9433497420487,601962.7365912547,303,305,TRUE,4.05074334182248e-6,0.8559202884904338,0.8614366259404993,1887_s3_m1_r3_other_-6.625_11.125,1
lm,0.6689154089305652,0.667836957493857,63.17899397883402,620.2554757331372,1.1357177600200232e-75,1,-1718.5540649766663,3443.1081299533325,3454.3081537840258,1225416.6810145064,307,309,NA,NA,0.738191125875381,0.7540602122148468,1888_s1_m1_r3_other_-6.625_11.375,1
poly,0.7107902082434084,0.708899948166568,59.14502131775449,376.027731290543,3.67779815715692e-83,2,-1697.6623344079624,3403.3246688159247,3418.2580339235155,1070428.8652833558,306,309,NA,NA,0.7590065196783012,0.7942682213796128,1888_s1_m1_r3_other_-6.625_11.375,1
step,0.796787673950195,0.792750342969073,49.904988694707185,197.35505403839144,2.3447940911667876e-101,6,-1643.1391338890544,3302.278267778109,3332.144997993291,752133.3847788932,302,309,NA,NA,0.8485711917772492,0.8529973801476874,1888_s1_m1_r3_other_-6.625_11.375,1
nls,NA,NA,61.141560141695855,NA,NA,NA,-1708.4250330844584,3422.850066168917,3434.05008999961,1147655.1456041078,307,309,TRUE,3.2645343714641348e-6,0.7414883186777991,0.7849704209580546,1888_s1_m1_r3_other_-6.625_11.375,1
lm,0.6581537151990838,0.6570292208411861,64.43022681015852,585.2885882233384,7.807998849875015e-73,1,-1707.8602711978822,3421.7205423957644,3432.8912977016216,1261981.2545497746,304,306,NA,NA,0.6421007831830559,0.6556146260788508,1889_s2_m1_r3_other_-6.625_11.375,1
poly,0.7312941877705057,0.7295205520462186,57.21741535627669,412.3136322507531,3.431426249743753e-87,2,-1671.0264345976927,3350.0528691953855,3364.947209603195,991971.2838759643,303,306,NA,NA,0.6656948032941772,0.687383238823169,1889_s2_m1_r3_other_-6.625_11.375,1
step,0.7490786448326601,0.7440434336921784,55.66013275627849,148.76807028215165,1.0934074575019962e-86,6,-1660.5493645051952,3337.0987290103903,3366.8874098260094,926317.0631555172,299,306,NA,NA,0.7391794405363852,0.7494478378523605,1889_s2_m1_r3_other_-6.625_11.375,1
nls,NA,NA,60.9520366726804,NA,NA,NA,-1690.8786137527154,3387.757227505431,3398.927982811288,1129405.835462524,304,306,TRUE,2.8845045294141478e-6,0.631272370359519,0.6467365840392513,1889_s2_m1_r3_other_-6.625_11.375,1
lm,0.8170134881266528,0.8164115588112799,47.13936926919874,1357.3246347381678,3.903140265903153e-114,1,-1612.243115222691,3230.486230445382,3241.656985751239,675524.521069755,304,306,NA,NA,0.8407039491766091,0.8513800970060247,1890_s3_m1_r3_other_-6.625_11.375,1
poly,0.874591711482349,0.8737639340003843,39.088843917787344,1056.5541229830799,2.491296992377489e-137,2,-1554.4339437768285,3116.867887553657,3131.7622279614666,462965.1288052296,303,306,NA,NA,0.8666982184527527,0.8779713451071246,1890_s3_m1_r3_other_-6.625_11.375,1
step,0.8471905540070153,0.8441241437195306,43.43607018997312,276.2808869591812,8.797867319113983e-119,6,-1584.669340416478,3185.338680832956,3215.127361648575,564120.9658709331,299,306,NA,NA,0.8498970597483959,0.860006706165422,1890_s3_m1_r3_other_-6.625_11.375,1
nls,NA,NA,42.9072722738274,NA,NA,NA,-1583.4585553797208,3172.9171107594416,3184.087866065299,559674.3402500286,304,306,TRUE,6.0729407303110865e-6,0.8429387663245143,0.8485961470208554,1890_s3_m1_r3_other_-6.625_11.375,1
lm,0.668531463055788,0.6674552665072678,60.554713882892116,621.1982968864347,7.801450209600345e-76,1,-1710.9673741402157,3427.9347482804314,3439.144465172869,1129396.9990191897,308,310,NA,NA,0.7274131469153406,0.7287078262916784,1891_s1_m1_r3_other_-6.625_11.625,1
poly,0.7042158458716562,0.7022889132714716,57.29548807184162,365.45951104059077,6.232291758637297e-82,2,-1693.31242236997,3394.62484473994,3409.5711339298564,1007811.2966908973,307,310,NA,NA,0.772043518222616,0.7741295662108657,1891_s1_m1_r3_other_-6.625_11.625,1
step,0.7931454157939439,0.789049285413626,48.229573313528036,193.6328539748239,1.5552833000270714e-100,6,-1637.8822640489502,3291.7645280979004,3321.657106477734,704805.7978275077,303,310,NA,NA,0.8408208661324522,0.8424760087636055,1891_s1_m1_r3_other_-6.625_11.625,1
nls,NA,NA,59.190546183879036,NA,NA,NA,-1703.9038747974016,3413.8077495948032,3425.0174664872407,1079084.3933241423,308,310,TRUE,4.124547157278341e-6,0.7536455586509041,0.7611784615771527,1891_s1_m1_r3_other_-6.625_11.625,1
lm,0.6319529241926339,0.6307422430222149,63.943119483806164,521.9812941948547,5.9743893749150604e-68,1,-1705.538051492114,3417.076102984228,3428.246858290085,1242971.6489133746,304,306,NA,NA,0.6878994953993631,0.6961250162355981,1892_s2_m1_r3_other_-6.625_11.625,1
poly,0.7015482809047662,0.6995783025609033,57.67593634118877,356.1197934435669,2.7760280224369623e-80,2,-1673.4688416508463,3354.9376833016927,3369.832023709502,1007933.6307483565,303,306,NA,NA,0.736680088851972,0.7469426405630997,1892_s2_m1_r3_other_-6.625_11.625,1
step,0.7255170995830408,0.7190695146739177,55.77356957258914,112.5254044435225,8.264083095053922e-80,7,-1660.65980263871,3339.31960527742,3372.8318711949914,926985.9367347955,298,306,NA,NA,0.7789111675450046,0.7822242315893714,1892_s2_m1_r3_other_-6.625_11.625,1
nls,NA,NA,60.71037492755846,NA,NA,NA,-1689.6629779570792,3385.3259559141584,3396.4967112200156,1120467.8856487947,304,306,TRUE,2.7762957874539856e-6,0.6944535308257165,0.7037439133084346,1892_s2_m1_r3_other_-6.625_11.625,1
lm,0.8167278979131612,0.8161250291562967,45.12220501474254,1354.7358170637315,4.94807660595861e-114,1,-1598.860498534076,3203.720997068152,3214.8917523740092,618948.0691593069,304,306,NA,NA,0.8408835427124925,0.842065273593878,1893_s3_m1_r3_other_-6.625_11.625,1
poly,0.8671647292639464,0.8662879287970418,38.47816158158363,989.0103415721085,1.5204806394423135e-133,2,-1549.6155895100565,3107.231179020113,3122.1255194279224,448612.38236563274,303,306,NA,NA,0.897955546189625,0.9000480585400266,1893_s3_m1_r3_other_-6.625_11.625,1
step,0.8453961840939046,0.8422937663834144,41.788178000782324,272.49592510878387,5.017834980354674e-118,6,-1572.8342611244664,3161.6685222489327,3191.457203064552,522129.2943668953,299,306,NA,NA,0.8558943229093681,0.8571150735254837,1893_s3_m1_r3_other_-6.625_11.625,1
nls,NA,NA,42.400165575754905,NA,NA,NA,-1579.8205026766345,3165.641005353269,3176.8117606591263,546523.3084188352,304,306,TRUE,2.8221985097086107e-6,0.876508267189636,0.8860002926315993,1893_s3_m1_r3_other_-6.625_11.625,1
lm,0.647718306022662,0.646570808648143,60.50527183982689,564.4616888941981,1.581938847756539e-71,1,-1705.1924807002317,3416.3849614004635,3427.5849852311567,1123892.5915662842,307,309,NA,NA,0.7358549141317454,0.7375726735235871,1894_s1_m1_r3_other_-6.625_11.875,1
poly,0.6890177770533835,0.6869852135047128,56.94091409871378,338.98953737707427,2.446477557495698e-78,2,-1685.9270455819046,3379.8540911638092,3394.7874562714,992133.9157095132,306,309,NA,NA,0.7708319769606444,0.779446612941727,1894_s1_m1_r3_other_-6.625_11.875,1
step,0.7905100603474711,0.7863480085662949,47.04305102233214,189.93277880942088,2.2828273969734403e-99,6,-1624.8902706155607,3265.7805412311213,3295.6472714463034,668340.692145903,302,309,NA,NA,0.8192531257666383,0.8218616782391812,1894_s1_m1_r3_other_-6.625_11.875,1
